Date and Time,"Water Level, meters"
2019-10-27T02:27:38Z,NA
2019-10-27T02:28:03Z,-0.031
2019-10-27T02:29:38Z,NA
2019-10-27T02:30:03Z,-0.031
2019-10-27T02:31:38Z,NA
2019-10-27T02:32:03Z,-0.029
2019-10-27T02:33:38Z,NA
2019-10-27T02:34:03Z,-0.031
2019-10-27T02:35:38Z,NA
2019-10-27T02:36:03Z,-0.032
2019-10-27T02:37:38Z,NA
2019-10-27T02:38:03Z,-0.031
2019-10-27T02:39:38Z,NA
2019-10-27T02:40:03Z,-0.03
2019-10-27T02:41:38Z,NA
2019-10-27T02:42:03Z,-0.031
2019-10-27T02:43:38Z,NA
2019-10-27T02:44:03Z,-0.031
2019-10-27T02:45:38Z,NA
2019-10-27T02:46:03Z,-0.031
2019-10-27T02:47:38Z,NA
2019-10-27T02:48:03Z,-0.031
2019-10-27T02:49:38Z,NA
2019-10-27T02:50:03Z,-0.032
2019-10-27T02:51:38Z,NA
2019-10-27T02:52:03Z,-0.031
2019-10-27T02:53:38Z,NA
2019-10-27T02:54:03Z,-0.032
2019-10-27T02:55:38Z,NA
2019-10-27T02:56:03Z,-0.034
2019-10-27T02:57:38Z,NA
2019-10-27T02:58:03Z,-0.032
2019-10-27T02:59:38Z,NA
2019-10-27T03:00:03Z,-0.032
2019-10-27T03:01:38Z,NA
2019-10-27T03:02:03Z,-0.033
2019-10-27T03:03:38Z,NA
2019-10-27T03:04:03Z,-0.031
2019-10-27T03:05:38Z,NA
2019-10-27T03:06:03Z,-0.033
2019-10-27T03:07:38Z,NA
2019-10-27T03:08:03Z,-0.03
2019-10-27T03:09:38Z,NA
2019-10-27T03:10:03Z,-0.032
2019-10-27T03:11:38Z,NA
2019-10-27T03:12:03Z,-0.032
2019-10-27T03:13:38Z,NA
2019-10-27T03:14:03Z,-0.033
2019-10-27T03:15:38Z,NA
2019-10-27T03:16:03Z,-0.033
2019-10-27T03:17:38Z,NA
2019-10-27T03:18:03Z,-0.033
2019-10-27T03:19:38Z,NA
2019-10-27T03:20:03Z,-0.032
2019-10-27T03:21:38Z,NA
2019-10-27T03:22:03Z,-0.03
2019-10-27T03:23:38Z,NA
2019-10-27T03:24:03Z,-0.032
2019-10-27T03:25:38Z,NA
2019-10-27T03:26:03Z,-0.032
2019-10-27T03:27:38Z,NA
2019-10-27T03:28:03Z,-0.032
2019-10-27T03:29:38Z,NA
2019-10-27T03:30:03Z,-0.033
2019-10-27T03:31:38Z,NA
2019-10-27T03:32:03Z,-0.03
2019-10-27T03:33:38Z,NA
2019-10-27T03:34:03Z,-0.03
2019-10-27T03:35:38Z,NA
2019-10-27T03:36:03Z,-0.032
2019-10-27T03:37:38Z,NA
2019-10-27T03:38:03Z,-0.03
2019-10-27T03:39:38Z,NA
2019-10-27T03:40:03Z,-0.031
2019-10-27T03:41:38Z,NA
2019-10-27T03:42:03Z,-0.031
2019-10-27T03:43:38Z,NA
2019-10-27T03:44:03Z,-0.029
2019-10-27T03:45:38Z,NA
2019-10-27T03:46:03Z,-0.03
2019-10-27T03:47:38Z,NA
2019-10-27T03:48:03Z,-0.029
2019-10-27T03:49:38Z,NA
2019-10-27T03:50:03Z,-0.031
2019-10-27T03:51:38Z,NA
2019-10-27T03:52:03Z,-0.031
2019-10-27T03:53:38Z,NA
2019-10-27T03:54:03Z,-0.03
2019-10-27T03:55:38Z,NA
2019-10-27T03:56:03Z,-0.031
2019-10-27T03:57:38Z,NA
2019-10-27T03:58:03Z,-0.03
2019-10-27T03:59:38Z,NA
2019-10-27T04:00:03Z,-0.028
2019-10-27T04:01:38Z,NA
2019-10-27T04:02:03Z,-0.031
2019-10-27T04:03:38Z,NA
2019-10-27T04:04:03Z,-0.031
2019-10-27T04:05:38Z,NA
2019-10-27T04:06:03Z,-0.031
2019-10-27T04:07:38Z,NA
2019-10-27T04:08:03Z,-0.029
2019-10-27T04:09:38Z,NA
2019-10-27T04:10:03Z,-0.031
2019-10-27T04:11:38Z,NA
2019-10-27T04:12:03Z,-0.032
2019-10-27T04:13:38Z,NA
2019-10-27T04:14:03Z,-0.032
2019-10-27T04:15:38Z,NA
2019-10-27T04:16:03Z,-0.031
2019-10-27T04:17:38Z,NA
2019-10-27T04:18:03Z,-0.032
2019-10-27T04:19:38Z,NA
2019-10-27T04:20:03Z,-0.033
2019-10-27T04:21:38Z,NA
2019-10-27T04:22:03Z,-0.033
2019-10-27T04:23:38Z,NA
2019-10-27T04:24:03Z,-0.033
2019-10-27T04:25:38Z,NA
2019-10-27T04:26:03Z,-0.033
2019-10-27T04:27:38Z,NA
2019-10-27T04:28:03Z,-0.033
2019-10-27T04:29:38Z,NA
2019-10-27T04:30:03Z,-0.033
2019-10-27T04:31:38Z,NA
2019-10-27T04:32:03Z,-0.034
2019-10-27T04:33:38Z,NA
2019-10-27T04:34:03Z,-0.033
2019-10-27T04:35:38Z,NA
2019-10-27T04:36:03Z,-0.032
2019-10-27T04:37:38Z,NA
2019-10-27T04:38:03Z,-0.03
2019-10-27T04:39:38Z,NA
2019-10-27T04:40:03Z,-0.031
2019-10-27T04:41:38Z,NA
2019-10-27T04:42:03Z,-0.031
2019-10-27T04:43:38Z,NA
2019-10-27T04:44:03Z,-0.032
2019-10-27T04:45:38Z,NA
2019-10-27T04:46:03Z,-0.033
2019-10-27T04:47:38Z,NA
2019-10-27T04:48:03Z,-0.032
2019-10-27T04:49:38Z,NA
2019-10-27T04:50:03Z,-0.03
2019-10-27T04:51:38Z,NA
2019-10-27T04:52:03Z,-0.03
2019-10-27T04:53:38Z,NA
2019-10-27T04:54:03Z,-0.031
2019-10-27T04:55:38Z,NA
2019-10-27T04:56:03Z,-0.032
2019-10-27T04:57:38Z,NA
2019-10-27T04:58:03Z,-0.033
2019-10-27T04:59:38Z,NA
2019-10-27T05:00:03Z,-0.03
2019-10-27T05:01:38Z,NA
2019-10-27T05:02:03Z,-0.032
2019-10-27T05:03:38Z,NA
2019-10-27T05:04:03Z,-0.033
2019-10-27T05:05:38Z,NA
2019-10-27T05:06:03Z,-0.032
2019-10-27T05:07:38Z,NA
2019-10-27T05:08:03Z,-0.032
2019-10-27T05:09:38Z,NA
2019-10-27T05:10:03Z,-0.031
2019-10-27T05:11:38Z,NA
2019-10-27T05:12:03Z,-0.031
2019-10-27T05:13:38Z,NA
2019-10-27T05:14:03Z,-0.031
2019-10-27T05:15:38Z,NA
2019-10-27T05:16:03Z,-0.03
2019-10-27T05:17:38Z,NA
2019-10-27T05:18:03Z,-0.031
2019-10-27T05:19:38Z,NA
2019-10-27T05:20:03Z,-0.03
2019-10-27T05:21:38Z,NA
2019-10-27T05:22:03Z,-0.031
2019-10-27T05:23:38Z,NA
2019-10-27T05:24:03Z,-0.029
2019-10-27T05:25:38Z,NA
2019-10-27T05:26:03Z,-0.032
2019-10-27T05:27:38Z,NA
2019-10-27T05:28:03Z,-0.03
2019-10-27T05:29:38Z,NA
2019-10-27T05:30:03Z,-0.028
2019-10-27T05:31:38Z,NA
2019-10-27T05:32:03Z,-0.027
2019-10-27T05:33:38Z,NA
2019-10-27T05:34:03Z,-0.028
2019-10-27T05:35:38Z,NA
2019-10-27T05:36:03Z,-0.027
2019-10-27T05:37:38Z,NA
2019-10-27T05:38:03Z,-0.028
2019-10-27T05:39:38Z,NA
2019-10-27T05:40:03Z,-0.029
2019-10-27T05:41:38Z,NA
2019-10-27T05:42:03Z,-0.029
2019-10-27T05:43:38Z,NA
2019-10-27T05:44:03Z,-0.03
2019-10-27T05:45:38Z,NA
2019-10-27T05:46:03Z,-0.03
2019-10-27T05:47:38Z,NA
2019-10-27T05:48:03Z,-0.03
2019-10-27T05:49:38Z,NA
2019-10-27T05:50:03Z,-0.03
2019-10-27T05:51:38Z,NA
2019-10-27T05:52:03Z,-0.031
2019-10-27T05:53:38Z,NA
2019-10-27T05:54:03Z,-0.031
2019-10-27T05:55:38Z,NA
2019-10-27T05:56:03Z,-0.033
2019-10-27T05:57:38Z,NA
2019-10-27T05:58:03Z,-0.031
2019-10-27T05:59:38Z,NA
2019-10-27T06:00:03Z,-0.031
2019-10-27T06:01:38Z,NA
2019-10-27T06:02:03Z,-0.031
2019-10-27T06:03:38Z,NA
2019-10-27T06:04:03Z,-0.033
2019-10-27T06:05:38Z,NA
2019-10-27T06:06:03Z,-0.03
2019-10-27T06:07:38Z,NA
2019-10-27T06:08:03Z,-0.031
2019-10-27T06:09:38Z,NA
2019-10-27T06:10:03Z,-0.033
2019-10-27T06:11:38Z,NA
2019-10-27T06:12:03Z,-0.032
2019-10-27T06:13:38Z,NA
2019-10-27T06:14:03Z,-0.03
2019-10-27T06:15:38Z,NA
2019-10-27T06:16:03Z,-0.031
2019-10-27T06:17:38Z,NA
2019-10-27T06:18:03Z,-0.03
2019-10-27T06:19:38Z,NA
2019-10-27T06:20:03Z,-0.031
2019-10-27T06:21:38Z,NA
2019-10-27T06:22:03Z,-0.03
2019-10-27T06:23:38Z,NA
2019-10-27T06:24:03Z,-0.03
2019-10-27T06:25:38Z,NA
2019-10-27T06:26:03Z,-0.029
2019-10-27T06:27:38Z,NA
2019-10-27T06:28:03Z,-0.03
2019-10-27T06:29:38Z,NA
2019-10-27T06:30:03Z,-0.03
2019-10-27T06:31:38Z,NA
2019-10-27T06:32:03Z,-0.03
2019-10-27T06:33:38Z,NA
2019-10-27T06:34:03Z,-0.029
2019-10-27T06:35:38Z,NA
2019-10-27T06:36:03Z,-0.029
2019-10-27T06:37:38Z,NA
2019-10-27T06:38:03Z,-0.029
2019-10-27T06:39:38Z,NA
2019-10-27T06:40:03Z,-0.029
2019-10-27T06:41:38Z,NA
2019-10-27T06:42:03Z,-0.028
2019-10-27T06:43:38Z,NA
2019-10-27T06:44:03Z,-0.029
2019-10-27T06:45:38Z,NA
2019-10-27T06:46:03Z,-0.03
2019-10-27T06:47:38Z,NA
2019-10-27T06:48:03Z,-0.029
2019-10-27T06:49:38Z,NA
2019-10-27T06:50:03Z,-0.03
2019-10-27T06:51:38Z,NA
2019-10-27T06:52:03Z,-0.029
2019-10-27T06:53:38Z,NA
2019-10-27T06:54:03Z,-0.03
2019-10-27T06:55:38Z,NA
2019-10-27T06:56:03Z,-0.03
2019-10-27T06:57:38Z,NA
2019-10-27T06:58:03Z,-0.03
2019-10-27T06:59:38Z,NA
2019-10-27T07:00:03Z,-0.029
2019-10-27T07:01:38Z,NA
2019-10-27T07:02:03Z,-0.029
2019-10-27T07:03:38Z,NA
2019-10-27T07:04:03Z,-0.028
2019-10-27T07:05:38Z,NA
2019-10-27T07:06:03Z,-0.03
2019-10-27T07:07:38Z,NA
2019-10-27T07:08:03Z,-0.028
2019-10-27T07:09:38Z,NA
2019-10-27T07:10:03Z,-0.031
2019-10-27T07:11:38Z,NA
2019-10-27T07:12:03Z,-0.029
2019-10-27T07:13:38Z,NA
2019-10-27T07:14:03Z,-0.029
2019-10-27T07:15:38Z,NA
2019-10-27T07:16:03Z,-0.027
2019-10-27T07:17:38Z,NA
2019-10-27T07:18:03Z,-0.026
2019-10-27T07:19:38Z,NA
2019-10-27T07:20:03Z,-0.028
2019-10-27T07:21:38Z,NA
2019-10-27T07:22:03Z,-0.027
2019-10-27T07:23:38Z,NA
2019-10-27T07:24:03Z,-0.027
2019-10-27T07:25:38Z,NA
2019-10-27T07:26:03Z,-0.028
2019-10-27T07:27:38Z,NA
2019-10-27T07:28:03Z,-0.025
2019-10-27T07:29:38Z,NA
2019-10-27T07:30:03Z,-0.026
2019-10-27T07:31:38Z,NA
2019-10-27T07:32:03Z,-0.028
2019-10-27T07:33:38Z,NA
2019-10-27T07:34:03Z,-0.025
2019-10-27T07:35:38Z,NA
2019-10-27T07:36:03Z,-0.024
2019-10-27T07:37:38Z,NA
2019-10-27T07:38:03Z,-0.025
2019-10-27T07:39:38Z,NA
2019-10-27T07:40:03Z,-0.025
2019-10-27T07:41:38Z,NA
2019-10-27T07:42:03Z,-0.024
2019-10-27T07:43:38Z,NA
2019-10-27T07:44:03Z,-0.026
2019-10-27T07:45:38Z,NA
2019-10-27T07:46:03Z,-0.024
2019-10-27T07:47:38Z,NA
2019-10-27T07:48:03Z,-0.024
2019-10-27T07:49:38Z,NA
2019-10-27T07:50:03Z,-0.026
2019-10-27T07:51:38Z,NA
2019-10-27T07:52:03Z,-0.026
2019-10-27T07:53:38Z,NA
2019-10-27T07:54:03Z,-0.024
2019-10-27T07:55:38Z,NA
2019-10-27T07:56:03Z,-0.022
2019-10-27T07:57:38Z,NA
2019-10-27T07:58:03Z,-0.024
2019-10-27T07:59:38Z,NA
2019-10-27T08:00:03Z,-0.024
2019-10-27T08:01:38Z,NA
2019-10-27T08:02:03Z,-0.024
2019-10-27T08:03:38Z,NA
2019-10-27T08:04:03Z,-0.025
2019-10-27T08:05:38Z,NA
2019-10-27T08:06:03Z,-0.025
2019-10-27T08:07:38Z,NA
2019-10-27T08:08:03Z,-0.026
2019-10-27T08:09:38Z,NA
2019-10-27T08:10:03Z,-0.025
2019-10-27T08:11:38Z,NA
2019-10-27T08:12:03Z,-0.025
2019-10-27T08:13:38Z,NA
2019-10-27T08:14:03Z,-0.024
2019-10-27T08:15:38Z,NA
2019-10-27T08:16:03Z,-0.024
2019-10-27T08:17:38Z,NA
2019-10-27T08:18:03Z,-0.023
2019-10-27T08:19:38Z,NA
2019-10-27T08:20:03Z,-0.025
2019-10-27T08:21:38Z,NA
2019-10-27T08:22:03Z,-0.027
2019-10-27T08:23:38Z,NA
2019-10-27T08:24:03Z,-0.027
2019-10-27T08:25:38Z,NA
2019-10-27T08:26:03Z,-0.027
2019-10-27T08:27:38Z,NA
2019-10-27T08:28:03Z,-0.028
2019-10-27T08:29:38Z,NA
2019-10-27T08:30:03Z,-0.028
2019-10-27T08:31:38Z,NA
2019-10-27T08:32:03Z,-0.027
2019-10-27T08:33:38Z,NA
2019-10-27T08:34:03Z,-0.027
2019-10-27T08:35:38Z,NA
2019-10-27T08:36:03Z,-0.025
2019-10-27T08:37:38Z,NA
2019-10-27T08:38:03Z,-0.026
2019-10-27T08:39:38Z,NA
2019-10-27T08:40:03Z,-0.027
2019-10-27T08:41:38Z,NA
2019-10-27T08:42:03Z,-0.028
2019-10-27T08:43:38Z,NA
2019-10-27T08:44:03Z,-0.028
2019-10-27T08:45:38Z,NA
2019-10-27T08:46:03Z,-0.028
2019-10-27T08:47:38Z,NA
2019-10-27T08:48:03Z,-0.028
2019-10-27T08:49:38Z,NA
2019-10-27T08:50:03Z,-0.028
2019-10-27T08:51:38Z,NA
2019-10-27T08:52:03Z,-0.027
2019-10-27T08:53:38Z,NA
2019-10-27T08:54:03Z,-0.027
2019-10-27T08:55:38Z,NA
2019-10-27T08:56:03Z,-0.029
2019-10-27T08:57:38Z,NA
2019-10-27T08:58:03Z,-0.029
2019-10-27T08:59:38Z,NA
2019-10-27T09:00:03Z,-0.031
2019-10-27T09:01:38Z,NA
2019-10-27T09:02:03Z,-0.03
2019-10-27T09:03:38Z,NA
2019-10-27T09:04:03Z,-0.03
2019-10-27T09:05:38Z,NA
2019-10-27T09:06:03Z,-0.03
2019-10-27T09:07:38Z,NA
2019-10-27T09:08:03Z,-0.029
2019-10-27T09:09:38Z,NA
2019-10-27T09:10:03Z,-0.03
2019-10-27T09:11:38Z,NA
2019-10-27T09:12:03Z,-0.029
2019-10-27T09:13:38Z,NA
2019-10-27T09:14:03Z,-0.031
2019-10-27T09:15:38Z,NA
2019-10-27T09:16:03Z,-0.029
2019-10-27T09:17:38Z,NA
2019-10-27T09:18:03Z,-0.03
2019-10-27T09:19:38Z,NA
2019-10-27T09:20:03Z,-0.03
2019-10-27T09:21:38Z,NA
2019-10-27T09:22:03Z,-0.032
2019-10-27T09:23:38Z,NA
2019-10-27T09:24:03Z,-0.032
2019-10-27T09:25:38Z,NA
2019-10-27T09:26:03Z,-0.032
2019-10-27T09:27:38Z,NA
2019-10-27T09:28:03Z,-0.032
2019-10-27T09:29:38Z,NA
2019-10-27T09:30:03Z,-0.032
2019-10-27T09:31:38Z,NA
2019-10-27T09:32:03Z,-0.033
2019-10-27T09:33:38Z,NA
2019-10-27T09:34:03Z,-0.034
2019-10-27T09:35:38Z,NA
2019-10-27T09:36:03Z,-0.033
2019-10-27T09:37:38Z,NA
2019-10-27T09:38:03Z,-0.033
2019-10-27T09:39:38Z,NA
2019-10-27T09:40:03Z,-0.031
2019-10-27T09:41:38Z,NA
2019-10-27T09:42:03Z,-0.03
2019-10-27T09:43:38Z,NA
2019-10-27T09:44:03Z,-0.033
2019-10-27T09:45:38Z,NA
2019-10-27T09:46:03Z,-0.033
2019-10-27T09:47:38Z,NA
2019-10-27T09:48:03Z,-0.03
2019-10-27T09:49:38Z,NA
2019-10-27T09:50:03Z,-0.031
2019-10-27T09:51:38Z,NA
2019-10-27T09:52:03Z,-0.033
2019-10-27T09:53:38Z,NA
2019-10-27T09:54:03Z,-0.031
2019-10-27T09:55:38Z,NA
2019-10-27T09:56:03Z,-0.031
2019-10-27T09:57:38Z,NA
2019-10-27T09:58:03Z,-0.032
2019-10-27T09:59:38Z,NA
2019-10-27T10:00:03Z,-0.033
2019-10-27T10:01:38Z,NA
2019-10-27T10:02:03Z,-0.034
2019-10-27T10:03:38Z,NA
2019-10-27T10:04:03Z,-0.033
2019-10-27T10:05:38Z,NA
2019-10-27T10:06:03Z,-0.032
2019-10-27T10:07:38Z,NA
2019-10-27T10:08:03Z,-0.034
2019-10-27T10:09:38Z,NA
2019-10-27T10:10:03Z,-0.034
2019-10-27T10:11:38Z,NA
2019-10-27T10:12:03Z,-0.034
2019-10-27T10:13:38Z,NA
2019-10-27T10:14:03Z,-0.033
2019-10-27T10:15:38Z,NA
2019-10-27T10:16:03Z,-0.03
2019-10-27T10:17:38Z,NA
2019-10-27T10:18:03Z,-0.033
2019-10-27T10:19:38Z,NA
2019-10-27T10:20:03Z,-0.033
2019-10-27T10:21:38Z,NA
2019-10-27T10:22:03Z,-0.034
2019-10-27T10:23:38Z,NA
2019-10-27T10:24:03Z,-0.034
2019-10-27T10:25:38Z,NA
2019-10-27T10:26:03Z,-0.033
2019-10-27T10:27:38Z,NA
2019-10-27T10:28:03Z,-0.032
2019-10-27T10:29:38Z,NA
2019-10-27T10:30:03Z,-0.033
2019-10-27T10:31:38Z,NA
2019-10-27T10:32:03Z,-0.031
2019-10-27T10:33:38Z,NA
2019-10-27T10:34:03Z,-0.035
2019-10-27T10:35:38Z,NA
2019-10-27T10:36:03Z,-0.033
2019-10-27T10:37:38Z,NA
2019-10-27T10:38:03Z,-0.034
2019-10-27T10:39:38Z,NA
2019-10-27T10:40:03Z,-0.033
2019-10-27T10:41:38Z,NA
2019-10-27T10:42:03Z,-0.034
2019-10-27T10:43:38Z,NA
2019-10-27T10:44:03Z,-0.035
2019-10-27T10:45:38Z,NA
2019-10-27T10:46:03Z,-0.035
2019-10-27T10:47:38Z,NA
2019-10-27T10:48:03Z,-0.035
2019-10-27T10:49:38Z,NA
2019-10-27T10:50:03Z,-0.034
2019-10-27T10:51:38Z,NA
2019-10-27T10:52:03Z,-0.035
2019-10-27T10:53:38Z,NA
2019-10-27T10:54:03Z,-0.032
2019-10-27T10:55:38Z,NA
2019-10-27T10:56:03Z,-0.033
2019-10-27T10:57:38Z,NA
2019-10-27T10:58:03Z,-0.035
2019-10-27T10:59:38Z,NA
2019-10-27T11:00:03Z,-0.037
2019-10-27T11:01:38Z,NA
2019-10-27T11:02:03Z,-0.036
2019-10-27T11:03:38Z,NA
2019-10-27T11:04:03Z,-0.037
2019-10-27T11:05:38Z,NA
2019-10-27T11:06:03Z,-0.037
2019-10-27T11:07:38Z,NA
2019-10-27T11:08:03Z,-0.034
2019-10-27T11:09:38Z,NA
2019-10-27T11:10:03Z,-0.034
2019-10-27T11:11:38Z,NA
2019-10-27T11:12:03Z,-0.035
2019-10-27T11:13:38Z,NA
2019-10-27T11:14:03Z,-0.034
2019-10-27T11:15:38Z,NA
2019-10-27T11:16:03Z,-0.036
2019-10-27T11:17:38Z,NA
2019-10-27T11:18:03Z,-0.036
2019-10-27T11:19:38Z,NA
2019-10-27T11:20:03Z,-0.035
2019-10-27T11:21:38Z,NA
2019-10-27T11:22:03Z,-0.035
2019-10-27T11:23:38Z,NA
2019-10-27T11:24:03Z,-0.036
2019-10-27T11:25:38Z,NA
2019-10-27T11:26:03Z,-0.034
2019-10-27T11:27:38Z,NA
2019-10-27T11:28:03Z,-0.035
2019-10-27T11:29:38Z,NA
2019-10-27T11:30:03Z,-0.035
2019-10-27T11:31:38Z,NA
2019-10-27T11:32:03Z,-0.036
2019-10-27T11:33:38Z,NA
2019-10-27T11:34:03Z,-0.034
2019-10-27T11:35:38Z,NA
2019-10-27T11:36:03Z,-0.034
2019-10-27T11:37:38Z,NA
2019-10-27T11:38:03Z,-0.034
2019-10-27T11:39:38Z,NA
2019-10-27T11:40:03Z,-0.033
2019-10-27T11:41:38Z,NA
2019-10-27T11:42:03Z,-0.033
2019-10-27T11:43:38Z,NA
2019-10-27T11:44:03Z,-0.034
2019-10-27T11:45:38Z,NA
2019-10-27T11:46:03Z,-0.034
2019-10-27T11:47:38Z,NA
2019-10-27T11:48:03Z,-0.034
2019-10-27T11:49:38Z,NA
2019-10-27T11:50:03Z,-0.034
2019-10-27T11:51:38Z,NA
2019-10-27T11:52:03Z,-0.035
2019-10-27T11:53:38Z,NA
2019-10-27T11:54:03Z,-0.034
2019-10-27T11:55:38Z,NA
2019-10-27T11:56:03Z,-0.036
2019-10-27T11:57:38Z,NA
2019-10-27T11:58:03Z,-0.035
2019-10-27T11:59:38Z,NA
2019-10-27T12:00:03Z,-0.035
2019-10-27T12:01:38Z,NA
2019-10-27T12:02:03Z,-0.036
2019-10-27T12:03:38Z,NA
2019-10-27T12:04:03Z,-0.035
2019-10-27T12:05:38Z,NA
2019-10-27T12:06:03Z,-0.036
2019-10-27T12:07:38Z,NA
2019-10-27T12:08:03Z,-0.037
2019-10-27T12:09:38Z,NA
2019-10-27T12:10:03Z,-0.038
2019-10-27T12:11:38Z,NA
2019-10-27T12:12:03Z,-0.037
2019-10-27T12:13:38Z,NA
2019-10-27T12:14:03Z,-0.036
2019-10-27T12:15:38Z,NA
2019-10-27T12:16:03Z,-0.037
2019-10-27T12:17:38Z,NA
2019-10-27T12:18:03Z,-0.036
2019-10-27T12:19:38Z,NA
2019-10-27T12:20:03Z,-0.036
2019-10-27T12:21:38Z,NA
2019-10-27T12:22:03Z,-0.037
2019-10-27T12:23:38Z,NA
2019-10-27T12:24:03Z,-0.036
2019-10-27T12:25:38Z,NA
2019-10-27T12:26:03Z,-0.035
2019-10-27T12:27:38Z,NA
2019-10-27T12:28:03Z,-0.035
2019-10-27T12:29:38Z,NA
2019-10-27T12:30:03Z,-0.038
2019-10-27T12:31:38Z,NA
2019-10-27T12:32:03Z,-0.037
2019-10-27T12:33:38Z,NA
2019-10-27T12:34:03Z,-0.035
2019-10-27T12:35:38Z,NA
2019-10-27T12:36:03Z,-0.037
2019-10-27T12:37:38Z,NA
2019-10-27T12:38:03Z,-0.037
2019-10-27T12:39:38Z,NA
2019-10-27T12:40:03Z,-0.035
2019-10-27T12:41:38Z,NA
2019-10-27T12:42:03Z,-0.037
2019-10-27T12:43:38Z,NA
2019-10-27T12:44:03Z,-0.035
2019-10-27T12:45:38Z,NA
2019-10-27T12:46:03Z,-0.037
2019-10-27T12:47:38Z,NA
2019-10-27T12:48:03Z,-0.035
2019-10-27T12:49:38Z,NA
2019-10-27T12:50:03Z,-0.036
2019-10-27T12:51:38Z,NA
2019-10-27T12:52:03Z,-0.036
2019-10-27T12:53:38Z,NA
2019-10-27T12:54:03Z,-0.036
2019-10-27T12:55:38Z,NA
2019-10-27T12:56:03Z,-0.034
2019-10-27T12:57:38Z,NA
2019-10-27T12:58:03Z,-0.036
2019-10-27T12:59:38Z,NA
2019-10-27T13:00:03Z,-0.035
2019-10-27T13:01:38Z,NA
2019-10-27T13:02:03Z,-0.039
2019-10-27T13:03:38Z,NA
2019-10-27T13:04:03Z,-0.037
2019-10-27T13:05:38Z,NA
2019-10-27T13:06:03Z,-0.036
2019-10-27T13:07:38Z,NA
2019-10-27T13:08:03Z,-0.039
2019-10-27T13:09:38Z,NA
2019-10-27T13:10:03Z,-0.037
2019-10-27T13:11:38Z,NA
2019-10-27T13:12:03Z,-0.037
2019-10-27T13:13:38Z,NA
2019-10-27T13:14:03Z,-0.037
2019-10-27T13:15:38Z,NA
2019-10-27T13:16:03Z,-0.038
2019-10-27T13:17:38Z,NA
2019-10-27T13:18:03Z,-0.037
2019-10-27T13:19:38Z,NA
2019-10-27T13:20:03Z,-0.037
2019-10-27T13:21:38Z,NA
2019-10-27T13:22:03Z,-0.036
2019-10-27T13:23:38Z,NA
2019-10-27T13:24:03Z,-0.036
2019-10-27T13:25:38Z,NA
2019-10-27T13:26:03Z,-0.037
2019-10-27T13:27:38Z,NA
2019-10-27T13:28:03Z,-0.037
2019-10-27T13:29:38Z,NA
2019-10-27T13:30:03Z,-0.037
2019-10-27T13:31:38Z,NA
2019-10-27T13:32:03Z,-0.039
2019-10-27T13:33:38Z,NA
2019-10-27T13:34:03Z,-0.036
2019-10-27T13:35:38Z,NA
2019-10-27T13:36:03Z,-0.038
2019-10-27T13:37:38Z,NA
2019-10-27T13:38:03Z,-0.038
2019-10-27T13:39:38Z,NA
2019-10-27T13:40:03Z,-0.039
2019-10-27T13:41:38Z,NA
2019-10-27T13:42:03Z,-0.038
2019-10-27T13:43:38Z,NA
2019-10-27T13:44:03Z,-0.038
2019-10-27T13:45:38Z,NA
2019-10-27T13:46:03Z,-0.039
2019-10-27T13:47:38Z,NA
2019-10-27T13:48:03Z,-0.037
2019-10-27T13:49:38Z,NA
2019-10-27T13:50:03Z,-0.039
2019-10-27T13:51:38Z,NA
2019-10-27T13:52:03Z,-0.039
2019-10-27T13:53:38Z,NA
2019-10-27T13:54:03Z,-0.038
2019-10-27T13:55:38Z,NA
2019-10-27T13:56:03Z,-0.039
2019-10-27T13:57:38Z,NA
2019-10-27T13:58:03Z,-0.038
2019-10-27T13:59:38Z,NA
2019-10-27T14:00:03Z,-0.04
2019-10-27T14:01:38Z,NA
2019-10-27T14:02:03Z,-0.04
2019-10-27T14:03:38Z,NA
2019-10-27T14:04:03Z,-0.039
2019-10-27T14:05:38Z,NA
2019-10-27T14:06:03Z,-0.04
2019-10-27T14:07:38Z,NA
2019-10-27T14:08:03Z,-0.041
2019-10-27T14:09:38Z,NA
2019-10-27T14:10:03Z,-0.04
2019-10-27T14:11:38Z,NA
2019-10-27T14:12:03Z,-0.039
2019-10-27T14:13:38Z,NA
2019-10-27T14:14:03Z,-0.041
2019-10-27T14:15:38Z,NA
2019-10-27T14:16:03Z,-0.041
2019-10-27T14:17:38Z,NA
2019-10-27T14:18:03Z,-0.042
2019-10-27T14:19:38Z,NA
2019-10-27T14:20:03Z,-0.041
2019-10-27T14:21:38Z,NA
2019-10-27T14:22:03Z,-0.042
2019-10-27T14:23:38Z,NA
2019-10-27T14:24:03Z,-0.042
2019-10-27T14:25:38Z,NA
2019-10-27T14:26:03Z,-0.04
2019-10-27T14:27:38Z,NA
2019-10-27T14:28:03Z,-0.039
2019-10-27T14:29:38Z,NA
2019-10-27T14:30:03Z,-0.041
2019-10-27T14:31:38Z,NA
2019-10-27T14:32:03Z,-0.04
2019-10-27T14:33:38Z,NA
2019-10-27T14:34:03Z,-0.04
2019-10-27T14:35:38Z,NA
2019-10-27T14:36:03Z,-0.038
2019-10-27T14:37:38Z,NA
2019-10-27T14:38:03Z,-0.04
2019-10-27T14:39:38Z,NA
2019-10-27T14:40:03Z,-0.039
2019-10-27T14:41:38Z,NA
2019-10-27T14:42:03Z,-0.042
