Date and Time,"Water Level, meters"
2019-10-24T16:57:18Z,-0.039
2019-10-24T16:57:38Z,NA
2019-10-24T16:59:18Z,-0.039
2019-10-24T16:59:38Z,NA
2019-10-24T17:01:18Z,-0.04
2019-10-24T17:01:38Z,NA
2019-10-24T17:03:18Z,-0.039
2019-10-24T17:03:38Z,NA
2019-10-24T17:05:18Z,-0.037
2019-10-24T17:05:38Z,NA
2019-10-24T17:07:18Z,-0.036
2019-10-24T17:07:38Z,NA
2019-10-24T17:09:18Z,-0.037
2019-10-24T17:09:38Z,NA
2019-10-24T17:11:18Z,-0.037
2019-10-24T17:11:38Z,NA
2019-10-24T17:13:18Z,-0.039
2019-10-24T17:13:38Z,NA
2019-10-24T17:15:18Z,-0.035
2019-10-24T17:15:38Z,NA
2019-10-24T17:17:18Z,-0.036
2019-10-24T17:17:38Z,NA
2019-10-24T17:19:18Z,-0.036
2019-10-24T17:19:38Z,NA
2019-10-24T17:21:18Z,-0.035
2019-10-24T17:21:38Z,NA
2019-10-24T17:23:18Z,-0.032
2019-10-24T17:23:38Z,NA
2019-10-24T17:25:18Z,-0.035
2019-10-24T17:25:38Z,NA
2019-10-24T17:27:18Z,-0.035
2019-10-24T17:27:38Z,NA
2019-10-24T17:29:18Z,-0.035
2019-10-24T17:29:38Z,NA
2019-10-24T17:31:18Z,-0.037
2019-10-24T17:31:38Z,NA
2019-10-24T17:33:18Z,-0.034
2019-10-24T17:33:38Z,NA
2019-10-24T17:35:18Z,-0.035
2019-10-24T17:35:38Z,NA
2019-10-24T17:37:18Z,-0.032
2019-10-24T17:37:38Z,NA
2019-10-24T17:39:18Z,-0.033
2019-10-24T17:39:38Z,NA
2019-10-24T17:41:18Z,-0.035
2019-10-24T17:41:38Z,NA
2019-10-24T17:43:18Z,-0.035
2019-10-24T17:43:38Z,NA
2019-10-24T17:45:18Z,-0.032
2019-10-24T17:45:38Z,NA
2019-10-24T17:47:18Z,-0.033
2019-10-24T17:47:38Z,NA
2019-10-24T17:49:18Z,-0.033
2019-10-24T17:49:38Z,NA
2019-10-24T17:51:18Z,-0.033
2019-10-24T17:51:38Z,NA
2019-10-24T17:53:18Z,-0.033
2019-10-24T17:53:38Z,NA
2019-10-24T17:55:18Z,-0.034
2019-10-24T17:55:38Z,NA
2019-10-24T17:57:18Z,-0.037
2019-10-24T17:57:38Z,NA
2019-10-24T17:59:18Z,-0.032
2019-10-24T17:59:38Z,NA
2019-10-24T18:01:18Z,-0.034
2019-10-24T18:01:38Z,NA
2019-10-24T18:03:18Z,-0.034
2019-10-24T18:03:38Z,NA
2019-10-24T18:05:18Z,-0.035
2019-10-24T18:05:38Z,NA
2019-10-24T18:07:18Z,-0.033
2019-10-24T18:07:38Z,NA
2019-10-24T18:09:18Z,-0.032
2019-10-24T18:09:38Z,NA
2019-10-24T18:11:18Z,-0.035
2019-10-24T18:11:38Z,NA
2019-10-24T18:13:18Z,-0.034
2019-10-24T18:13:38Z,NA
2019-10-24T18:15:18Z,-0.031
2019-10-24T18:15:38Z,NA
2019-10-24T18:17:18Z,-0.035
2019-10-24T18:17:38Z,NA
2019-10-24T18:19:18Z,-0.033
2019-10-24T18:19:38Z,NA
2019-10-24T18:21:18Z,-0.033
2019-10-24T18:21:38Z,NA
2019-10-24T18:23:18Z,-0.032
2019-10-24T18:23:38Z,NA
2019-10-24T18:25:18Z,-0.034
2019-10-24T18:25:38Z,NA
2019-10-24T18:27:18Z,-0.036
2019-10-24T18:27:38Z,NA
2019-10-24T18:29:18Z,-0.035
2019-10-24T18:29:38Z,NA
2019-10-24T18:31:18Z,-0.035
2019-10-24T18:31:38Z,NA
2019-10-24T18:33:18Z,-0.037
2019-10-24T18:33:38Z,NA
2019-10-24T18:35:18Z,-0.035
2019-10-24T18:35:38Z,NA
2019-10-24T18:37:18Z,-0.034
2019-10-24T18:37:38Z,NA
2019-10-24T18:39:18Z,-0.032
2019-10-24T18:39:38Z,NA
2019-10-24T18:41:18Z,-0.032
2019-10-24T18:41:38Z,NA
2019-10-24T18:43:18Z,-0.031
2019-10-24T18:43:38Z,NA
2019-10-24T18:45:18Z,-0.032
2019-10-24T18:45:38Z,NA
2019-10-24T18:47:18Z,-0.032
2019-10-24T18:47:38Z,NA
2019-10-24T18:49:18Z,-0.032
2019-10-24T18:49:38Z,NA
2019-10-24T18:51:18Z,-0.031
2019-10-24T18:51:38Z,NA
2019-10-24T18:53:18Z,-0.032
2019-10-24T18:53:38Z,NA
2019-10-24T18:55:18Z,-0.03
2019-10-24T18:55:38Z,NA
2019-10-24T18:57:18Z,-0.032
2019-10-24T18:57:38Z,NA
2019-10-24T18:59:18Z,-0.032
2019-10-24T18:59:38Z,NA
2019-10-24T19:01:18Z,-0.033
2019-10-24T19:01:38Z,NA
2019-10-24T19:03:18Z,-0.034
2019-10-24T19:03:38Z,NA
2019-10-24T19:05:18Z,-0.033
2019-10-24T19:05:38Z,NA
2019-10-24T19:07:18Z,-0.034
2019-10-24T19:07:38Z,NA
2019-10-24T19:09:18Z,-0.032
2019-10-24T19:09:38Z,NA
2019-10-24T19:11:18Z,-0.033
2019-10-24T19:11:38Z,NA
2019-10-24T19:13:18Z,-0.033
2019-10-24T19:13:38Z,NA
2019-10-24T19:15:18Z,-0.033
2019-10-24T19:15:38Z,NA
2019-10-24T19:17:18Z,-0.035
2019-10-24T19:17:38Z,NA
2019-10-24T19:19:18Z,-0.035
2019-10-24T19:19:38Z,NA
2019-10-24T19:21:18Z,-0.032
2019-10-24T19:21:38Z,NA
2019-10-24T19:23:18Z,-0.032
2019-10-24T19:23:38Z,NA
2019-10-24T19:25:18Z,-0.033
2019-10-24T19:25:38Z,NA
2019-10-24T19:27:18Z,-0.035
2019-10-24T19:27:38Z,NA
2019-10-24T19:29:18Z,-0.033
2019-10-24T19:29:38Z,NA
2019-10-24T19:31:18Z,-0.035
2019-10-24T19:31:38Z,NA
2019-10-24T19:33:18Z,-0.033
2019-10-24T19:33:38Z,NA
2019-10-24T19:35:18Z,-0.033
2019-10-24T19:35:38Z,NA
2019-10-24T19:37:18Z,-0.033
2019-10-24T19:37:38Z,NA
2019-10-24T19:39:18Z,-0.032
2019-10-24T19:39:38Z,NA
2019-10-24T19:41:18Z,-0.032
2019-10-24T19:41:38Z,NA
2019-10-24T19:43:18Z,-0.031
2019-10-24T19:43:38Z,NA
2019-10-24T19:45:18Z,-0.033
2019-10-24T19:45:38Z,NA
2019-10-24T19:47:18Z,-0.03
2019-10-24T19:47:38Z,NA
2019-10-24T19:49:18Z,-0.03
2019-10-24T19:49:38Z,NA
2019-10-24T19:51:18Z,-0.034
2019-10-24T19:51:38Z,NA
2019-10-24T19:53:18Z,-0.032
2019-10-24T19:53:38Z,NA
2019-10-24T19:55:18Z,-0.032
2019-10-24T19:55:38Z,NA
2019-10-24T19:57:18Z,-0.032
2019-10-24T19:57:38Z,NA
2019-10-24T19:59:18Z,-0.034
2019-10-24T19:59:38Z,NA
2019-10-24T20:01:18Z,-0.032
2019-10-24T20:01:38Z,NA
2019-10-24T20:03:18Z,-0.033
2019-10-24T20:03:38Z,NA
2019-10-24T20:05:18Z,-0.032
2019-10-24T20:05:38Z,NA
2019-10-24T20:07:18Z,-0.033
2019-10-24T20:07:38Z,NA
2019-10-24T20:09:18Z,-0.035
2019-10-24T20:09:38Z,NA
2019-10-24T20:11:18Z,-0.033
2019-10-24T20:11:38Z,NA
2019-10-24T20:13:18Z,-0.035
2019-10-24T20:13:38Z,NA
2019-10-24T20:15:18Z,-0.035
2019-10-24T20:15:38Z,NA
2019-10-24T20:17:18Z,-0.033
2019-10-24T20:17:38Z,NA
2019-10-24T20:19:18Z,-0.034
2019-10-24T20:19:38Z,NA
2019-10-24T20:21:18Z,-0.036
2019-10-24T20:21:38Z,NA
2019-10-24T20:23:18Z,-0.034
2019-10-24T20:23:38Z,NA
2019-10-24T20:25:18Z,-0.035
2019-10-24T20:25:38Z,NA
2019-10-24T20:27:18Z,-0.037
2019-10-24T20:27:38Z,NA
2019-10-24T20:29:18Z,-0.037
2019-10-24T20:29:38Z,NA
2019-10-24T20:31:18Z,-0.036
2019-10-24T20:31:38Z,NA
2019-10-24T20:33:18Z,-0.035
2019-10-24T20:33:38Z,NA
2019-10-24T20:35:18Z,-0.036
2019-10-24T20:35:38Z,NA
2019-10-24T20:37:18Z,-0.036
2019-10-24T20:37:38Z,NA
2019-10-24T20:39:18Z,-0.037
2019-10-24T20:39:38Z,NA
2019-10-24T20:41:18Z,-0.037
2019-10-24T20:41:38Z,NA
2019-10-24T20:43:18Z,-0.037
2019-10-24T20:43:38Z,NA
2019-10-24T20:45:18Z,-0.038
2019-10-24T20:45:38Z,NA
2019-10-24T20:47:18Z,-0.039
2019-10-24T20:47:38Z,NA
2019-10-24T20:49:18Z,-0.039
2019-10-24T20:49:38Z,NA
2019-10-24T20:51:18Z,-0.036
2019-10-24T20:51:38Z,NA
2019-10-24T20:53:18Z,-0.037
2019-10-24T20:53:38Z,NA
2019-10-24T20:55:18Z,-0.038
2019-10-24T20:55:38Z,NA
2019-10-24T20:57:18Z,-0.038
2019-10-24T20:57:38Z,NA
2019-10-24T20:59:18Z,-0.04
2019-10-24T20:59:38Z,NA
2019-10-24T21:01:18Z,-0.038
2019-10-24T21:01:38Z,NA
2019-10-24T21:03:18Z,-0.039
2019-10-24T21:03:38Z,NA
2019-10-24T21:05:18Z,-0.039
2019-10-24T21:05:38Z,NA
2019-10-24T21:07:18Z,-0.04
2019-10-24T21:07:38Z,NA
2019-10-24T21:09:18Z,-0.041
2019-10-24T21:09:38Z,NA
2019-10-24T21:11:18Z,-0.042
2019-10-24T21:11:38Z,NA
2019-10-24T21:13:18Z,-0.042
2019-10-24T21:13:38Z,NA
2019-10-24T21:15:18Z,-0.04
2019-10-24T21:15:38Z,NA
2019-10-24T21:17:18Z,-0.043
2019-10-24T21:17:38Z,NA
2019-10-24T21:19:18Z,-0.043
2019-10-24T21:19:38Z,NA
2019-10-24T21:21:18Z,-0.044
2019-10-24T21:21:38Z,NA
2019-10-24T21:23:18Z,-0.044
2019-10-24T21:23:38Z,NA
2019-10-24T21:25:18Z,-0.043
2019-10-24T21:25:38Z,NA
2019-10-24T21:27:18Z,-0.045
2019-10-24T21:27:38Z,NA
2019-10-24T21:29:18Z,-0.045
2019-10-24T21:29:38Z,NA
2019-10-24T21:31:18Z,-0.045
2019-10-24T21:31:38Z,NA
2019-10-24T21:33:18Z,-0.046
2019-10-24T21:33:38Z,NA
2019-10-24T21:35:18Z,-0.044
2019-10-24T21:35:38Z,NA
2019-10-24T21:37:18Z,-0.046
2019-10-24T21:37:38Z,NA
2019-10-24T21:39:18Z,-0.046
2019-10-24T21:39:38Z,NA
2019-10-24T21:41:18Z,-0.047
2019-10-24T21:41:38Z,NA
2019-10-24T21:43:18Z,-0.047
2019-10-24T21:43:38Z,NA
2019-10-24T21:45:18Z,-0.048
2019-10-24T21:45:38Z,NA
2019-10-24T21:47:18Z,-0.05
2019-10-24T21:47:38Z,NA
2019-10-24T21:49:18Z,-0.049
2019-10-24T21:49:38Z,NA
2019-10-24T21:51:18Z,-0.05
2019-10-24T21:51:38Z,NA
2019-10-24T21:53:18Z,-0.049
2019-10-24T21:53:38Z,NA
2019-10-24T21:55:18Z,-0.051
2019-10-24T21:55:38Z,NA
2019-10-24T21:57:18Z,-0.051
2019-10-24T21:57:38Z,NA
2019-10-24T21:59:18Z,-0.052
2019-10-24T21:59:38Z,NA
2019-10-24T22:01:18Z,-0.051
2019-10-24T22:01:38Z,NA
2019-10-24T22:03:18Z,-0.052
2019-10-24T22:03:38Z,NA
2019-10-24T22:05:18Z,-0.05
2019-10-24T22:05:38Z,NA
2019-10-24T22:07:18Z,-0.05
2019-10-24T22:07:38Z,NA
2019-10-24T22:09:18Z,-0.051
2019-10-24T22:09:38Z,NA
2019-10-24T22:11:18Z,-0.05
2019-10-24T22:11:38Z,NA
2019-10-24T22:13:18Z,-0.052
2019-10-24T22:13:38Z,NA
2019-10-24T22:15:18Z,-0.052
2019-10-24T22:15:38Z,NA
2019-10-24T22:17:18Z,-0.052
2019-10-24T22:17:38Z,NA
2019-10-24T22:19:18Z,-0.052
2019-10-24T22:19:38Z,NA
2019-10-24T22:21:18Z,-0.053
2019-10-24T22:21:38Z,NA
2019-10-24T22:23:18Z,-0.053
2019-10-24T22:23:38Z,NA
2019-10-24T22:25:18Z,-0.052
2019-10-24T22:25:38Z,NA
2019-10-24T22:27:18Z,-0.05
2019-10-24T22:27:38Z,NA
2019-10-24T22:29:18Z,-0.051
2019-10-24T22:29:38Z,NA
2019-10-24T22:31:18Z,-0.05
2019-10-24T22:31:38Z,NA
2019-10-24T22:33:18Z,-0.051
2019-10-24T22:33:38Z,NA
2019-10-24T22:35:18Z,-0.053
2019-10-24T22:35:38Z,NA
2019-10-24T22:37:18Z,-0.052
2019-10-24T22:37:38Z,NA
2019-10-24T22:39:18Z,-0.051
2019-10-24T22:39:38Z,NA
2019-10-24T22:41:18Z,-0.051
2019-10-24T22:41:38Z,NA
2019-10-24T22:43:18Z,-0.054
2019-10-24T22:43:38Z,NA
2019-10-24T22:45:18Z,-0.052
2019-10-24T22:45:38Z,NA
2019-10-24T22:47:18Z,-0.052
2019-10-24T22:47:38Z,NA
2019-10-24T22:49:18Z,-0.051
2019-10-24T22:49:38Z,NA
2019-10-24T22:51:18Z,-0.052
2019-10-24T22:51:38Z,NA
2019-10-24T22:53:18Z,-0.05
2019-10-24T22:53:38Z,NA
2019-10-24T22:55:18Z,-0.052
2019-10-24T22:55:38Z,NA
2019-10-24T22:57:18Z,-0.05
2019-10-24T22:57:38Z,NA
2019-10-24T22:59:18Z,-0.05
2019-10-24T22:59:38Z,NA
2019-10-24T23:01:18Z,-0.051
2019-10-24T23:01:38Z,NA
2019-10-24T23:03:18Z,-0.051
2019-10-24T23:03:38Z,NA
2019-10-24T23:05:18Z,-0.051
2019-10-24T23:05:38Z,NA
2019-10-24T23:07:18Z,-0.051
2019-10-24T23:07:38Z,NA
2019-10-24T23:09:18Z,-0.052
2019-10-24T23:09:38Z,NA
2019-10-24T23:11:18Z,-0.052
2019-10-24T23:11:38Z,NA
2019-10-24T23:13:18Z,-0.052
2019-10-24T23:13:38Z,NA
2019-10-24T23:15:18Z,-0.052
2019-10-24T23:15:38Z,NA
2019-10-24T23:17:18Z,-0.049
2019-10-24T23:17:38Z,NA
2019-10-24T23:19:18Z,-0.052
2019-10-24T23:19:38Z,NA
2019-10-24T23:21:18Z,-0.051
2019-10-24T23:21:38Z,NA
2019-10-24T23:23:18Z,-0.052
2019-10-24T23:23:38Z,NA
2019-10-24T23:25:18Z,-0.052
2019-10-24T23:25:38Z,NA
2019-10-24T23:27:18Z,-0.05
2019-10-24T23:27:38Z,NA
2019-10-24T23:29:18Z,-0.051
2019-10-24T23:29:38Z,NA
2019-10-24T23:31:18Z,-0.053
2019-10-24T23:31:38Z,NA
2019-10-24T23:33:18Z,-0.052
2019-10-24T23:33:38Z,NA
2019-10-24T23:35:18Z,-0.053
2019-10-24T23:35:38Z,NA
2019-10-24T23:37:18Z,-0.054
2019-10-24T23:37:38Z,NA
2019-10-24T23:39:18Z,-0.052
2019-10-24T23:39:38Z,NA
2019-10-24T23:41:18Z,-0.053
2019-10-24T23:41:38Z,NA
2019-10-24T23:43:18Z,-0.053
2019-10-24T23:43:38Z,NA
2019-10-24T23:45:18Z,-0.051
2019-10-24T23:45:38Z,NA
2019-10-24T23:47:18Z,-0.051
2019-10-24T23:47:38Z,NA
2019-10-24T23:49:18Z,-0.053
2019-10-24T23:49:38Z,NA
2019-10-24T23:51:18Z,-0.052
2019-10-24T23:51:38Z,NA
2019-10-24T23:53:18Z,-0.055
2019-10-24T23:53:38Z,NA
2019-10-24T23:55:18Z,-0.052
2019-10-24T23:55:38Z,NA
2019-10-24T23:57:18Z,-0.054
2019-10-24T23:57:38Z,NA
2019-10-24T23:59:18Z,-0.053
2019-10-24T23:59:38Z,NA
2019-10-25T00:01:18Z,-0.052
2019-10-25T00:01:38Z,NA
2019-10-25T00:03:18Z,-0.05
2019-10-25T00:03:38Z,NA
2019-10-25T00:05:18Z,-0.054
2019-10-25T00:05:38Z,NA
2019-10-25T00:07:18Z,-0.05
2019-10-25T00:07:38Z,NA
2019-10-25T00:09:18Z,-0.053
2019-10-25T00:09:38Z,NA
2019-10-25T00:11:18Z,-0.051
2019-10-25T00:11:38Z,NA
2019-10-25T00:13:18Z,-0.051
2019-10-25T00:13:38Z,NA
2019-10-25T00:15:18Z,-0.051
2019-10-25T00:15:38Z,NA
2019-10-25T00:17:18Z,-0.052
2019-10-25T00:17:38Z,NA
2019-10-25T00:19:18Z,-0.051
2019-10-25T00:19:38Z,NA
2019-10-25T00:21:18Z,-0.052
2019-10-25T00:21:38Z,NA
2019-10-25T00:23:18Z,-0.051
2019-10-25T00:23:38Z,NA
2019-10-25T00:25:18Z,-0.05
2019-10-25T00:25:38Z,NA
2019-10-25T00:27:18Z,-0.051
2019-10-25T00:27:38Z,NA
2019-10-25T00:29:18Z,-0.052
2019-10-25T00:29:38Z,NA
2019-10-25T00:31:18Z,-0.053
2019-10-25T00:31:38Z,NA
2019-10-25T00:33:18Z,-0.052
2019-10-25T00:33:38Z,NA
2019-10-25T00:35:18Z,-0.052
2019-10-25T00:35:38Z,NA
2019-10-25T00:37:18Z,-0.05
2019-10-25T00:37:38Z,NA
2019-10-25T00:39:18Z,-0.051
2019-10-25T00:39:38Z,NA
2019-10-25T00:41:18Z,-0.051
2019-10-25T00:41:38Z,NA
2019-10-25T00:43:18Z,-0.053
2019-10-25T00:43:38Z,NA
2019-10-25T00:45:18Z,-0.052
2019-10-25T00:45:38Z,NA
2019-10-25T00:47:18Z,-0.053
2019-10-25T00:47:38Z,NA
2019-10-25T00:49:18Z,-0.051
2019-10-25T00:49:38Z,NA
2019-10-25T00:51:18Z,-0.052
2019-10-25T00:51:38Z,NA
2019-10-25T00:53:18Z,-0.052
2019-10-25T00:53:38Z,NA
2019-10-25T00:55:18Z,-0.052
2019-10-25T00:55:38Z,NA
2019-10-25T00:57:18Z,-0.052
2019-10-25T00:57:38Z,NA
2019-10-25T00:59:18Z,-0.052
2019-10-25T00:59:38Z,NA
2019-10-25T01:01:18Z,-0.052
2019-10-25T01:01:38Z,NA
2019-10-25T01:03:18Z,-0.052
2019-10-25T01:03:38Z,NA
2019-10-25T01:05:18Z,-0.05
2019-10-25T01:05:38Z,NA
2019-10-25T01:07:18Z,-0.05
2019-10-25T01:07:38Z,NA
2019-10-25T01:09:18Z,-0.051
2019-10-25T01:09:38Z,NA
2019-10-25T01:11:18Z,-0.05
2019-10-25T01:11:38Z,NA
2019-10-25T01:13:18Z,-0.051
2019-10-25T01:13:38Z,NA
2019-10-25T01:15:18Z,-0.05
2019-10-25T01:15:38Z,NA
2019-10-25T01:17:18Z,-0.049
2019-10-25T01:17:38Z,NA
2019-10-25T01:19:18Z,-0.049
2019-10-25T01:19:38Z,NA
2019-10-25T01:21:18Z,-0.051
2019-10-25T01:21:38Z,NA
2019-10-25T01:23:18Z,-0.053
2019-10-25T01:23:38Z,NA
2019-10-25T01:25:18Z,-0.051
2019-10-25T01:25:38Z,NA
2019-10-25T01:27:18Z,-0.052
2019-10-25T01:27:38Z,NA
2019-10-25T01:29:18Z,-0.051
2019-10-25T01:29:38Z,NA
2019-10-25T01:31:18Z,-0.052
2019-10-25T01:31:38Z,NA
2019-10-25T01:33:18Z,-0.05
2019-10-25T01:33:38Z,NA
2019-10-25T01:35:18Z,-0.051
2019-10-25T01:35:38Z,NA
2019-10-25T01:37:18Z,-0.05
2019-10-25T01:37:38Z,NA
2019-10-25T01:39:18Z,-0.05
2019-10-25T01:39:38Z,NA
2019-10-25T01:41:18Z,-0.051
2019-10-25T01:41:38Z,NA
2019-10-25T01:43:18Z,-0.05
2019-10-25T01:43:38Z,NA
2019-10-25T01:45:18Z,-0.049
2019-10-25T01:45:38Z,NA
2019-10-25T01:47:18Z,-0.05
2019-10-25T01:47:38Z,NA
2019-10-25T01:49:18Z,-0.051
2019-10-25T01:49:38Z,NA
2019-10-25T01:51:18Z,-0.051
2019-10-25T01:51:38Z,NA
2019-10-25T01:53:18Z,-0.048
2019-10-25T01:53:38Z,NA
2019-10-25T01:55:18Z,-0.051
2019-10-25T01:55:38Z,NA
2019-10-25T01:57:18Z,-0.05
2019-10-25T01:57:38Z,NA
2019-10-25T01:59:18Z,-0.051
2019-10-25T01:59:38Z,NA
2019-10-25T02:01:18Z,-0.052
2019-10-25T02:01:38Z,NA
2019-10-25T02:03:18Z,-0.051
2019-10-25T02:03:38Z,NA
2019-10-25T02:05:18Z,-0.051
2019-10-25T02:05:38Z,NA
2019-10-25T02:07:18Z,-0.049
2019-10-25T02:07:38Z,NA
2019-10-25T02:09:18Z,-0.052
2019-10-25T02:09:38Z,NA
2019-10-25T02:11:18Z,-0.051
2019-10-25T02:11:38Z,NA
2019-10-25T02:13:18Z,-0.051
2019-10-25T02:13:38Z,NA
2019-10-25T02:15:18Z,-0.051
2019-10-25T02:15:38Z,NA
2019-10-25T02:17:18Z,-0.051
2019-10-25T02:17:38Z,NA
2019-10-25T02:19:18Z,-0.052
2019-10-25T02:19:38Z,NA
2019-10-25T02:21:18Z,-0.049
2019-10-25T02:21:38Z,NA
2019-10-25T02:23:18Z,-0.048
2019-10-25T02:23:38Z,NA
2019-10-25T02:25:18Z,-0.05
2019-10-25T02:25:38Z,NA
2019-10-25T02:27:18Z,-0.05
2019-10-25T02:27:38Z,NA
2019-10-25T02:29:18Z,-0.05
2019-10-25T02:29:38Z,NA
2019-10-25T02:31:18Z,-0.049
2019-10-25T02:31:38Z,NA
2019-10-25T02:33:18Z,-0.051
2019-10-25T02:33:38Z,NA
2019-10-25T02:35:18Z,-0.05
2019-10-25T02:35:38Z,NA
2019-10-25T02:37:18Z,-0.049
2019-10-25T02:37:38Z,NA
2019-10-25T02:39:18Z,-0.05
2019-10-25T02:39:38Z,NA
2019-10-25T02:41:18Z,-0.05
2019-10-25T02:41:38Z,NA
2019-10-25T02:43:18Z,-0.049
2019-10-25T02:43:38Z,NA
2019-10-25T02:45:18Z,-0.05
2019-10-25T02:45:38Z,NA
2019-10-25T02:47:18Z,-0.049
2019-10-25T02:47:38Z,NA
2019-10-25T02:49:18Z,-0.05
2019-10-25T02:49:38Z,NA
2019-10-25T02:51:18Z,-0.05
2019-10-25T02:51:38Z,NA
2019-10-25T02:53:18Z,-0.051
2019-10-25T02:53:38Z,NA
2019-10-25T02:55:18Z,-0.051
2019-10-25T02:55:38Z,NA
2019-10-25T02:57:18Z,-0.052
2019-10-25T02:57:38Z,NA
2019-10-25T02:59:18Z,-0.05
2019-10-25T02:59:38Z,NA
2019-10-25T03:01:18Z,-0.05
2019-10-25T03:01:38Z,NA
2019-10-25T03:03:18Z,-0.05
2019-10-25T03:03:38Z,NA
2019-10-25T03:05:18Z,-0.049
2019-10-25T03:05:38Z,NA
2019-10-25T03:07:18Z,-0.049
2019-10-25T03:07:38Z,NA
2019-10-25T03:09:18Z,-0.049
2019-10-25T03:09:38Z,NA
2019-10-25T03:11:18Z,-0.048
2019-10-25T03:11:38Z,NA
2019-10-25T03:13:18Z,-0.05
2019-10-25T03:13:38Z,NA
2019-10-25T03:15:18Z,-0.05
2019-10-25T03:15:38Z,NA
2019-10-25T03:17:18Z,-0.05
2019-10-25T03:17:38Z,NA
2019-10-25T03:19:18Z,-0.052
2019-10-25T03:19:38Z,NA
2019-10-25T03:21:18Z,-0.052
2019-10-25T03:21:38Z,NA
2019-10-25T03:23:18Z,-0.051
2019-10-25T03:23:38Z,NA
2019-10-25T03:25:18Z,-0.051
2019-10-25T03:25:38Z,NA
2019-10-25T03:27:18Z,-0.051
2019-10-25T03:27:38Z,NA
2019-10-25T03:29:18Z,-0.05
2019-10-25T03:29:38Z,NA
2019-10-25T03:31:18Z,-0.05
2019-10-25T03:31:38Z,NA
2019-10-25T03:33:18Z,-0.049
2019-10-25T03:33:38Z,NA
2019-10-25T03:35:18Z,-0.049
2019-10-25T03:35:38Z,NA
2019-10-25T03:37:18Z,-0.051
2019-10-25T03:37:38Z,NA
2019-10-25T03:39:18Z,-0.05
2019-10-25T03:39:38Z,NA
2019-10-25T03:41:18Z,-0.051
2019-10-25T03:41:38Z,NA
2019-10-25T03:43:18Z,-0.05
2019-10-25T03:43:38Z,NA
2019-10-25T03:45:18Z,-0.05
2019-10-25T03:45:38Z,NA
2019-10-25T03:47:18Z,-0.052
2019-10-25T03:47:38Z,NA
2019-10-25T03:49:18Z,-0.052
2019-10-25T03:49:38Z,NA
2019-10-25T03:51:18Z,-0.05
2019-10-25T03:51:38Z,NA
2019-10-25T03:53:18Z,-0.05
2019-10-25T03:53:38Z,NA
2019-10-25T03:55:18Z,-0.051
2019-10-25T03:55:38Z,NA
2019-10-25T03:57:18Z,-0.05
2019-10-25T03:57:38Z,NA
2019-10-25T03:59:18Z,-0.051
2019-10-25T03:59:38Z,NA
2019-10-25T04:01:18Z,-0.052
2019-10-25T04:01:38Z,NA
2019-10-25T04:03:18Z,-0.05
2019-10-25T04:03:38Z,NA
2019-10-25T04:05:18Z,-0.051
2019-10-25T04:05:38Z,NA
2019-10-25T04:07:18Z,-0.052
2019-10-25T04:07:38Z,NA
2019-10-25T04:09:18Z,-0.054
2019-10-25T04:09:38Z,NA
2019-10-25T04:11:18Z,-0.05
2019-10-25T04:11:38Z,NA
2019-10-25T04:13:18Z,-0.051
2019-10-25T04:13:38Z,NA
2019-10-25T04:15:18Z,-0.051
2019-10-25T04:15:38Z,NA
2019-10-25T04:17:18Z,-0.05
2019-10-25T04:17:38Z,NA
2019-10-25T04:19:18Z,-0.053
2019-10-25T04:19:38Z,NA
2019-10-25T04:21:18Z,-0.05
2019-10-25T04:21:38Z,NA
2019-10-25T04:23:18Z,-0.05
2019-10-25T04:23:38Z,NA
2019-10-25T04:25:18Z,-0.05
2019-10-25T04:25:38Z,NA
2019-10-25T04:27:18Z,-0.05
2019-10-25T04:27:38Z,NA
2019-10-25T04:29:18Z,-0.05
2019-10-25T04:29:38Z,NA
2019-10-25T04:31:18Z,-0.05
2019-10-25T04:31:38Z,NA
2019-10-25T04:33:18Z,-0.049
2019-10-25T04:33:38Z,NA
2019-10-25T04:35:18Z,-0.049
2019-10-25T04:35:38Z,NA
2019-10-25T04:37:18Z,-0.048
2019-10-25T04:37:38Z,NA
2019-10-25T04:39:18Z,-0.049
2019-10-25T04:39:38Z,NA
2019-10-25T04:41:18Z,-0.05
2019-10-25T04:41:38Z,NA
2019-10-25T04:43:18Z,-0.049
2019-10-25T04:43:38Z,NA
2019-10-25T04:45:18Z,-0.051
2019-10-25T04:45:38Z,NA
2019-10-25T04:47:18Z,-0.051
2019-10-25T04:47:38Z,NA
2019-10-25T04:49:18Z,-0.048
2019-10-25T04:49:38Z,NA
2019-10-25T04:51:18Z,-0.051
2019-10-25T04:51:38Z,NA
2019-10-25T04:53:18Z,-0.048
2019-10-25T04:53:38Z,NA
2019-10-25T04:55:18Z,-0.049
2019-10-25T04:55:38Z,NA
2019-10-25T04:57:18Z,-0.051
2019-10-25T04:57:38Z,NA
2019-10-25T04:59:18Z,-0.049
2019-10-25T04:59:38Z,NA
2019-10-25T05:01:18Z,-0.05
2019-10-25T05:01:38Z,NA
2019-10-25T05:03:18Z,-0.051
2019-10-25T05:03:38Z,NA
2019-10-25T05:05:18Z,-0.049
2019-10-25T05:05:38Z,NA
2019-10-25T05:07:18Z,-0.05
2019-10-25T05:07:38Z,NA
2019-10-25T05:09:18Z,-0.049
2019-10-25T05:09:38Z,NA
2019-10-25T05:11:18Z,-0.048
2019-10-25T05:11:38Z,NA
